function,category,original_line,current_line,cpp_locations
function_49d970,historical_removal_manifest,202896,,
function_49da60,historical_removal_manifest,202928,,
function_49ddd0,historical_removal_manifest,203253,,
function_49e080,historical_removal_manifest,203271,,
function_49e290,historical_removal_manifest,203376,,
function_49e300,historical_removal_manifest,203389,,
function_49e3f0,historical_removal_manifest,203457,,
function_4a4b30,replacement_mapping_unresolved,203820,,
function_4a46d0,replacement_mapping_unresolved,203858,,
function_49ec10,historical_removal_manifest,203974,,
function_49ef30,historical_removal_manifest,204249,,
function_49f060,historical_removal_manifest,204348,,
function_49f0e0,historical_removal_manifest,204384,,
function_49f200,historical_removal_manifest,204464,,
function_49f4f0,historical_removal_manifest,204601,,
function_49f560,historical_removal_manifest,204642,,
function_49f5d0,historical_removal_manifest,204683,,
function_49f640,historical_removal_manifest,204724,,
function_49f7e0,historical_removal_manifest,204833,,
function_49f8d0,historical_removal_manifest,204881,,
function_49fbb0,historical_removal_manifest,205087,,
function_49fc80,historical_removal_manifest,205167,,
function_49ffe0,historical_removal_manifest,205348,,
function_4a0030,historical_removal_manifest,205374,,
function_4a01f0,historical_removal_manifest,205562,,
function_4a0410,historical_removal_manifest,205703,,
function_4a0620,historical_removal_manifest,205841,,
function_4a0a00,historical_removal_manifest,206172,,
function_4a0c80,historical_removal_manifest,206388,,
function_4a1230,historical_removal_manifest,206722,,
function_4a15b0,replacement_mapping_unresolved,206910,,
function_4a16a0,replacement_mapping_unresolved,206933,,
function_4a1760,replacement_mapping_unresolved,206995,,
function_4a1770,replacement_mapping_unresolved,207001,,
function_4a1790,replacement_mapping_unresolved,207009,,
function_4a17b0,replacement_mapping_unresolved,207016,,
function_4a17d0,replacement_mapping_unresolved,207023,,
function_4a1810,replacement_mapping_unresolved,207035,,
function_4a1850,replacement_mapping_unresolved,207047,,
function_4a1870,replacement_mapping_unresolved,207054,,
function_4a1890,replacement_mapping_unresolved,207061,,
function_4a18c0,replacement_mapping_unresolved,207068,,
function_4a1a00,replacement_mapping_unresolved,207157,,
function_4a1a40,replacement_mapping_unresolved,207168,,
function_4a1b40,replacement_mapping_unresolved,207236,,
function_4a1b90,replacement_mapping_unresolved,207244,,
function_4a1c10,replacement_mapping_unresolved,207261,,
function_4a1c60,replacement_mapping_unresolved,207270,,
function_4a1c70,replacement_mapping_unresolved,207276,,
function_4a1d20,replacement_mapping_unresolved,207295,,
function_4a1e20,replacement_mapping_unresolved,207414,,
function_4a1eb0,replacement_mapping_unresolved,207430,,
function_4a2120,replacement_mapping_unresolved,207531,,
function_4a2360,replacement_mapping_unresolved,207643,,
function_4a2380,replacement_mapping_unresolved,207650,,
function_4a23a0,replacement_mapping_unresolved,207657,,
function_4a23c0,replacement_mapping_unresolved,207663,,
function_4a2480,replacement_mapping_unresolved,207694,,
function_4a24a0,replacement_mapping_unresolved,207700,,
function_4a24e0,replacement_mapping_unresolved,207713,,
function_4a2500,replacement_mapping_unresolved,207719,,
function_4a2520,replacement_mapping_unresolved,207725,,
function_4a2540,replacement_mapping_unresolved,207731,,
function_4a2580,replacement_mapping_unresolved,207740,,
function_4a25a0,replacement_mapping_unresolved,207746,,
function_4a25c0,replacement_mapping_unresolved,207752,,
function_4a2670,replacement_mapping_unresolved,207778,,
function_4a27d0,replacement_mapping_unresolved,207822,,
function_4a2890,replacement_mapping_unresolved,207851,,
function_4a2990,replacement_mapping_unresolved,207901,,
function_4a2a90,replacement_mapping_unresolved,207951,,
function_4a2ac0,replacement_mapping_unresolved,207958,,
function_4a2af0,replacement_mapping_unresolved,207965,,
function_4a2b10,replacement_mapping_unresolved,207971,,
function_4a2c80,replacement_mapping_unresolved,208025,,
function_4a2df0,replacement_mapping_unresolved,208115,,
function_4a2fa0,replacement_mapping_unresolved,208198,,
function_4a3030,replacement_mapping_unresolved,208224,,
function_4a3050,replacement_mapping_unresolved,208230,,
function_4a3070,replacement_mapping_unresolved,208236,,
function_4a3090,replacement_mapping_unresolved,208242,,
function_4a30b0,replacement_mapping_unresolved,208248,,
function_4a30d0,replacement_mapping_unresolved,208254,,
function_4a3120,replacement_mapping_unresolved,208267,,
function_4a3530,replacement_mapping_unresolved,208676,,
function_4a35a0,replacement_mapping_unresolved,208694,,
function_4a3610,replacement_mapping_unresolved,208731,,
function_4a3630,replacement_mapping_unresolved,208737,,
function_4a3650,replacement_mapping_unresolved,208743,,
function_4a36d0,replacement_mapping_unresolved,208769,,
function_4a3840,replacement_mapping_unresolved,208851,,
function_4a3a50,replacement_mapping_unresolved,208986,,
function_4a41a0,replacement_mapping_unresolved,209448,,
function_4a4300,replacement_mapping_unresolved,209526,,
function_4a4450,replacement_mapping_unresolved,209603,,
function_4a4520,replacement_mapping_unresolved,209645,,
function_4a4540,replacement_mapping_unresolved,209652,,
function_4a47e0,replacement_mapping_unresolved,209772,,
function_4a48c0,replacement_mapping_unresolved,209799,,
function_4a49c0,replacement_mapping_unresolved,209840,,
function_4a49e0,replacement_mapping_unresolved,209852,,
function_4a4a40,replacement_mapping_unresolved,209862,,
function_4a4a80,replacement_mapping_unresolved,209875,,
function_4a4af0,replacement_mapping_unresolved,209911,,
function_4a4b00,replacement_mapping_unresolved,209919,,
function_4a4b80,replacement_mapping_unresolved,209969,,
function_4a4bc0,replacement_mapping_unresolved,209996,,
function_4a5030,replacement_mapping_unresolved,210369,,
function_4a5070,replacement_mapping_unresolved,210380,,
function_4a50d0,replacement_mapping_unresolved,210446,,
function_4a51b0,replacement_mapping_unresolved,210490,,
function_4a5270,replacement_mapping_unresolved,210567,,
function_4a5320,replacement_mapping_unresolved,210598,,
function_4a5390,replacement_mapping_unresolved,210626,,
function_4a55f0,replacement_mapping_unresolved,210751,,
function_4a5680,replacement_mapping_unresolved,210781,,
function_4a56d0,replacement_mapping_unresolved,210797,,
function_4a57b0,replacement_mapping_unresolved,210833,,
function_4a58b0,replacement_mapping_unresolved,210966,,
function_4a5960,replacement_mapping_unresolved,210996,,
function_4a5ba0,replacement_mapping_unresolved,211157,,
function_4a5c30,replacement_mapping_unresolved,211188,,
function_4a5eb0,replacement_mapping_unresolved,211468,,
function_4a5fa0,replacement_mapping_unresolved,211518,,
function_4a6200,replacement_mapping_unresolved,211624,,
function_4a6270,replacement_mapping_unresolved,211655,,
function_4a6290,replacement_mapping_unresolved,211662,,
function_4a62d0,replacement_mapping_unresolved,211677,,
function_4a6470,replacement_mapping_unresolved,211758,,
function_4a64e0,replacement_mapping_unresolved,211816,,
function_4a65e0,replacement_mapping_unresolved,211849,,
function_4a6650,replacement_mapping_unresolved,211919,,
function_4a6680,replacement_mapping_unresolved,211951,,
function_4a66a0,replacement_mapping_unresolved,211957,,
function_4a66e0,replacement_mapping_unresolved,212005,,
function_4a6700,replacement_mapping_unresolved,212011,,
function_4a6720,replacement_mapping_unresolved,212023,,
function_4a6730,replacement_mapping_unresolved,212033,,
function_4a67a0,replacement_mapping_unresolved,212048,,
function_4a7b10,replacement_mapping_unresolved,212955,,
function_4a7b70,replacement_mapping_unresolved,212982,,
function_4a8060,replacement_mapping_unresolved,213372,,
function_4a8470,replacement_mapping_unresolved,213805,,
function_4a8540,replacement_mapping_unresolved,213882,,
function_4a8c50,cpp_address_replacement,214329,,src/squirrel/squirrel_vm_bootstrap.cpp:29
function_4a8c90,cpp_address_replacement,214348,,src/squirrel/squirrel_vm_bootstrap.cpp:39
function_4a8cc0,cpp_address_replacement,214356,,src/squirrel/squirrel_vm_bootstrap.cpp:47
function_4a8d60,replacement_mapping_unresolved,214382,,
function_4a8db0,cpp_address_replacement,214404,,src/squirrel/squirrel_vm_bootstrap.cpp:59
function_4a8ea0,replacement_mapping_unresolved,214476,,
function_4a8f90,replacement_mapping_unresolved,214515,,
function_4a90c0,cpp_address_replacement,214561,,src/squirrel/squirrel_host_compat.cpp:438;src/squirrel/squirrel_vm_bootstrap.cpp:90
function_4a91c0,cpp_address_replacement,214597,,src/squirrel/squirrel_host_compat.cpp:146
function_4a9250,cpp_address_replacement,214609,,src/squirrel/squirrel_class_binding.cpp:38
function_4a92e0,cpp_address_replacement,214621,,src/squirrel/squirrel_host_compat.cpp:153
function_4a9370,cpp_address_replacement,214633,,src/squirrel/squirrel_class_binding.cpp:48
function_4a9490,cpp_address_replacement,214721,,src/squirrel/squirrel_class_binding.cpp:70
function_4a9500,cpp_address_replacement,214745,,src/squirrel/squirrel_host_compat.cpp:75
function_4a9540,cpp_address_replacement,214759,,src/squirrel/squirrel_host_compat.cpp:86
function_4a9570,cpp_address_replacement,214771,,src/squirrel/squirrel_host_compat.cpp:104
function_4a95c0,unchanged_decompiled_body,214795,134050,src/squirrel/squirrel_host_compat.cpp:118
function_4a9600,cpp_address_replacement,214807,,src/squirrel/squirrel_host_compat.cpp:138
function_4a9660,modified_nonempty_body,214825,134065,src/squirrel/squirrel_host_compat.cpp:132
function_4a96c0,cpp_address_replacement,214838,,src/squirrel/squirrel_host_compat.cpp:160
function_4a9730,cpp_address_replacement,214871,,src/squirrel/squirrel_host_compat.cpp:169
function_4a97b0,cpp_address_replacement,214884,,src/squirrel/squirrel_host_compat.cpp:192
function_4a9840,cpp_address_replacement,214900,,src/squirrel/squirrel_host_compat.cpp:201
function_4a98d0,replacement_mapping_unresolved,214915,,
function_4a9950,cpp_address_replacement,214928,,src/squirrel/squirrel_host_compat.cpp:209
function_4a99f0,cpp_address_replacement,214945,,src/squirrel/squirrel_host_compat.cpp:166
function_4a9a40,cpp_address_replacement,214965,,src/squirrel/squirrel_host_compat.cpp:232
function_4a9ac0,cpp_address_replacement,214983,,src/squirrel/squirrel_host_compat.cpp:235
function_4a9b40,cpp_address_replacement,215001,,src/squirrel/squirrel_host_compat.cpp:241
function_4a9bb0,cpp_address_replacement,215018,,src/squirrel/squirrel_host_compat.cpp:253
function_4a9c10,cpp_address_replacement,215033,,src/squirrel/squirrel_host_compat.cpp:261
function_4a9d30,cpp_address_replacement,215078,,src/squirrel/squirrel_host_compat.cpp:279
function_4a9d50,cpp_address_replacement,215085,,src/squirrel/squirrel_host_compat.cpp:278
function_4a9d70,cpp_address_replacement,215093,,src/squirrel/squirrel_host_compat.cpp:302
function_4a9dc0,replacement_mapping_unresolved,215118,,
function_4a9e30,cpp_address_replacement,215133,,src/squirrel/squirrel_host_compat.cpp:305
function_4a9f60,cpp_address_replacement,215186,,src/squirrel/squirrel_host_compat.cpp:345
function_4aa000,cpp_address_replacement,215211,,src/squirrel/squirrel_host_compat.cpp:238
function_4aa110,replacement_mapping_unresolved,215248,,
function_4aa210,modified_nonempty_body,215288,134170,src/squirrel/squirrel_host_compat.cpp:412
function_4aa2d0,replacement_mapping_unresolved,215315,,
function_4aa3a0,modified_nonempty_body,215341,134183,src/squirrel/squirrel_host_compat.cpp:425
function_4aa470,unchanged_decompiled_body,215366,134208,
function_4aa490,modified_nonempty_body,215374,134216,
function_4aa4b0,unchanged_decompiled_body,215382,134228,
function_4aa4d0,unchanged_decompiled_body,215390,134236,
function_4aa4f0,unchanged_decompiled_body,215398,134244,
function_4aa540,modified_nonempty_body,215429,132307,src/squirrel/squirrel_class_binding.cpp:79;src/squirrel/squirrel_class_binding.cpp:205
function_4aa5e0,cpp_address_replacement,215457,,src/squirrel/squirrel_native_variables.cpp:49
function_4aa750,historical_removal_manifest,215525,,
function_4aa970,replacement_mapping_unresolved,215625,,
function_4ab170,modified_nonempty_body,215747,134366,
function_4aab60,cpp_address_replacement,215822,,src/squirrel/squirrel_native_variables.cpp:187
function_4aabd0,cpp_address_replacement,215839,,src/squirrel/squirrel_native_variables.cpp:188
function_4aac40,replacement_mapping_unresolved,215856,,
function_4aaf30,cpp_address_replacement,216142,,src/squirrel/squirrel_native_variables.cpp:189
function_4aafa0,cpp_address_replacement,216159,,src/squirrel/squirrel_native_variables.cpp:190
function_4ab010,original_short_body,216180,134323,
function_4ab020,replacement_mapping_unresolved,216186,,
function_4ab302,unchanged_decompiled_body,216311,134380,
function_4ab330,unchanged_decompiled_body,216318,134387,
function_4ab3e4,unchanged_decompiled_body,216325,134394,
function_4ab4a9,unchanged_decompiled_body,216341,134410,
function_4ab701,original_short_body,216355,134424,
function_4ab704,unchanged_decompiled_body,216361,134430,
function_4ab92d,unchanged_decompiled_body,216380,134449,
function_4ab9d0,unchanged_decompiled_body,216435,134504,
function_4ab9d9,unchanged_decompiled_body,216442,134511,
function_4abc67,original_short_body,216449,134518,
function_4abca1,unchanged_decompiled_body,216457,134526,
function_4ac8b2,unchanged_decompiled_body,216476,134545,
function_4ac9e3,original_short_body,216483,134552,
function_4ac9e5,unchanged_decompiled_body,216489,134558,
function_4aca13,unchanged_decompiled_body,216499,134568,
function_4aca90,original_short_body,216514,134583,
function_4aca9a,original_short_body,216520,134589,
function_4ad000,unchanged_decompiled_body,216561,134630,
function_4ad02e,original_short_body,216577,134646,
function_4ad16b,unchanged_decompiled_body,216583,134652,
function_4ad2c0,unchanged_decompiled_body,216590,134659,
function_4ad562,original_short_body,216597,134666,
function_4ad624,unchanged_decompiled_body,216603,134672,
function_4ad7f2,unchanged_decompiled_body,216730,134799,
function_4ad8af,unchanged_decompiled_body,216746,134815,
function_4ade56,unchanged_decompiled_body,216795,134864,
function_4adf39,unchanged_decompiled_body,216802,134871,
function_4ae181,unchanged_decompiled_body,216809,134878,
function_4ae2a4,unchanged_decompiled_body,216816,134885,
function_4ae55b,unchanged_decompiled_body,216823,134892,
function_4ae565,unchanged_decompiled_body,216830,134899,
function_4ae567,unchanged_decompiled_body,216837,134906,
function_4aecbb,unchanged_decompiled_body,216856,134925,
function_4aecca,original_short_body,216869,134938,
